Data Source1,F11,Latitude,Longitude
FAA,7714,29.705485556,-91.202603056
FAA,7713,29.687430556,-91.193158333
FAA,7712,32.449169444,-92.107552778
FAA,7711,32.51825,-91.9891
FAA,7710,30.012744444,-90.181972222
FAA,7709,30.694336111,-91.746363889
FAA,7708,29.894927778,-90.093961389
FAA,7707,31.143802778,-92.062005556
FAA,7706,31.560133333,-93.472111111
FAA,7705,30.642397222,-92.418030556
FAA,7704,30.051019444,-90.703847222
FAA,7703,29.929649722,-90.353968889
FAA,7702,29.076063889,-90.285080556
FAA,7701,29.102730278,-90.185355
FAA,7700,29.22185,-90.216963889
FAA,7699,29.006621389,-90.195077778
FAA,7698,31.137552778,-93.26915
FAA,7697,30.2268725,-93.199875556
FAA,7696,30.2238175,-93.129318611
FAA,7695,30.114375556,-93.212097778
FAA,7694,30.205175,-93.197738889
FAA,7693,30.227133333,-93.162566667
FAA,7692,29.834722222,-93.000555556
FAA,7691,30.202530556,-93.263036111
FAA,7690,30.215422222,-93.227047222
FAA,7689,30.180325,-93.250988889
FAA,7688,29.496883333,-90.118130556
FAA,7687,30.153405556,-92.046275
FAA,7686,30.151713889,-92.035722222
FAA,7685,30.1657575,-92.058733056
FAA,7684,30.20159,-92.019565
FAA,7683,30.190701389,-92.008953611
FAA,7682,30.173425,-92.026263889
FAA,7681,30.169166667,-92.0625
FAA,7680,30.174924167,-92.079289167
FAA,7679,30.357525,-89.914505556
FAA,7678,30.072655556,-90.513875
FAA,7677,30.533055556,-91.750113889
FAA,7676,30.434091111,-92.875425556
FAA,7675,29.985481667,-90.467305833
FAA,7674,30.010783333,-90.2392
FAA,7673,29.887941667,-92.275583333
FAA,7672,30.008213889,-92.297913889
FAA,7671,32.252972222,-92.718802778
FAA,7670,29.813552222,-93.673493056
FAA,7669,31.693888889,-92.156944444
FAA,7668,29.967583333,-90.143055556
FAA,7667,29.902533333,-91.704966667
FAA,7666,30.329583333,-92.497022222
FAA,7665,29.601050833,-92.260131111
FAA,7664,29.794461111,-92.146861111
FAA,7663,29.681603889,-92.26402
FAA,7662,29.782988333,-92.156794167
FAA,7661,29.786447222,-92.161322222
FAA,7660,29.601494444,-92.260075
FAA,7659,30.876563889,-91.678416667
FAA,7658,33.004301111,-93.893234444
FAA,7657,29.596733333,-90.713752778
FAA,7656,29.570770278,-90.689811667
FAA,7655,29.970203889,-90.203408889
FAA,7654,29.952981944,-90.182575
FAA,7653,30.465994444,-90.462569444
FAA,7652,30.008545833,-93.400156111
FAA,7651,30.831805556,-90.666547222
FAA,7650,29.336613056,-89.984238611
FAA,7649,29.254097222,-89.966411111
FAA,7648,29.124538889,-90.205358333
FAA,7647,29.258005,-89.9636825
FAA,7646,30.209444444,-90.930833333
FAA,7645,30.182255556,-90.996588889
FAA,7644,30.191944444,-90.980833333
FAA,7643,30.301027778,-90.901486111
FAA,7642,29.139916667,-90.201486111
FAA,7641,30.979357222,-92.587084444
FAA,7640,29.6293775,-90.945929444
FAA,7639,29.688541944,-90.987319444
FAA,7638,30.2312,-91.0516
FAA,7637,29.457277778,-90.310319444
FAA,7636,29.413491667,-90.298916667
FAA,7635,30.834322222,-90.153580556
FAA,7634,29.800336111,-91.523305556
FAA,7633,31.6465,-91.556777778
FAA,7632,30.496666667,-92.387222222
FAA,7631,29.378554722,-89.854513611
FAA,7630,30.087819444,-91.002408333
FAA,7629,30.567130556,-90.940655556
FAA,7628,29.950205278,-91.982621389
FAA,7627,29.9243,-92.007827778
FAA,7626,30.226555556,-92.363972222
FAA,7625,29.785277778,-93.214444444
FAA,7624,30.467277778,-90.113055556
FAA,7623,30.411913889,-90.079908333
FAA,7622,30.402316667,-90.087666667
FAA,7621,32.021269444,-93.344333333
FAA,7620,32.078375,-92.094338889
FAA,7619,29.237170833,-90.665921389
FAA,7618,30.395161111,-92.210547222
FAA,7617,29.250503889,-90.66231
FAA,7616,30.199640833,-91.127881667
FAA,7615,30.347944444,-92.041194444
FAA,7614,29.777597222,-93.299841667
FAA,7613,29.799722222,-93.349444444
FAA,7612,29.783554167,-93.208484722
FAA,7611,29.78035,-93.292786111
FAA,7610,29.819386944,-93.339876111
FAA,7609,29.789388056,-93.322375556
FAA,7608,29.773611111,-93.35
FAA,7607,30.085,-91.923888889
FAA,7606,29.314111111,-89.614227778
FAA,7605,30.952286111,-92.175261111
FAA,7604,30.148333333,-91.919027778
FAA,7603,30.076752778,-91.948969444
FAA,7602,30.152422222,-91.950672222
FAA,7601,29.863261667,-89.967846667
FAA,7600,32.531483333,-93.659916667
FAA,7599,32.512561111,-93.736322222
FAA,7598,29.35414,-89.43591
FAA,7597,30.783333333,-89.916666667
FAA,7596,29.704652222,-91.222325833
FAA,7595,29.84604,-90.027848611
FAA,7594,29.758263889,-90.032291667
FAA,7593,30.010708333,-93.051322222
FAA,7592,30.384875,-91.039222222
FAA,7591,30.404372222,-91.106155556
FAA,7590,30.441911111,-90.9994
FAA,7589,30.449766667,-91.105066667
FAA,7588,30.347222222,-91.031111111
FAA,7587,30.446033333,-91.10515
FAA,7586,30.459166667,-91.176388889
FAA,7585,30.471578889,-91.079548889
FAA,7584,30.473277778,-91.047722222
FAA,7583,30.2225,-91.072777778
FAA,7582,30.418194444,-91.075861111
FAA,7581,30.444722222,-91.091955556
FAA,7580,30.395361111,-91.094936111
FAA,7579,30.448801667,-91.153161944
FAA,7578,30.364166667,-91.049
FAA,7577,30.361694444,-91.007294444
FAA,7576,30.401863889,-91.935117222
FAA,7575,29.693663889,-91.099288889
FAA,7574,29.642154444,-91.102044722
FAA,7573,31.353169444,-92.436961111
FAA,7572,31.28325,-92.462844444
FAA,7571,31.315788889,-92.449861111
FAA,7570,31.316633333,-92.468383333
FAA,7569,29.891944444,-92.168333333
FAA,7568,29.974361111,-92.108433333
FAA,7567,38.646383333,-84.578469444
FAA,7566,37.114175,-82.812733333
FAA,7565,36.698113333,-85.676361389
FAA,7564,37.541991667,-84.653136111
FAA,7563,38.709888889,-84.915166667
FAA,7562,37.676666667,-82.296388889
FAA,7561,37.085444444,-84.621208333
FAA,7560,37.263016667,-88.227655556
FAA,7559,37.057055556,-85.0675
FAA,7558,38.512361111,-82.687208333
FAA,7557,37.676363889,-84.233083333
FAA,7556,37.11285,-87.909361111
FAA,7555,37.728097222,-82.770080556
FAA,7554,36.763888889,-83.707055556
FAA,7553,37.470988889,-82.522066667
FAA,7552,38.220555556,-84.239319444
FAA,7551,38.158822222,-84.180336111
FAA,7550,37.074166667,-88.625833333
FAA,7549,37.051666667,-88.646944444
FAA,7548,37.899202778,-84.577675
FAA,7547,36.607427778,-88.310125
FAA,7546,37.358333333,-84.336111111
FAA,7545,38.063138889,-83.957319444
FAA,7544,37.628333333,-87.947
FAA,7543,38.181441667,-83.443319444
FAA,7542,36.819316667,-84.867688889
FAA,7541,36.609526389,-83.742138611
FAA,7540,36.611111111,-83.7425
FAA,7539,38.641513889,-83.80825
FAA,7538,37.328472222,-88.09275
FAA,7537,37.162602778,-83.761861111
FAA,7536,37.133611111,-83.758055556
FAA,7535,37.341630556,-87.494122222
FAA,7534,38.263938889,-85.710527778
FAA,7533,38.247686111,-85.743575
FAA,7532,38.113422222,-85.842286111
FAA,7531,38.145525,-85.836858333
FAA,7530,38.213611111,-85.531777778
FAA,7529,38.248972222,-85.749472222
FAA,7528,38.316177778,-85.576208333
FAA,7527,38.214444444,-85.7225
FAA,7526,38.250180556,-85.750833333
FAA,7525,38.239444444,-85.486666667
FAA,7524,38.202848056,-85.769684444
FAA,7523,38.138888889,-85.629444444
FAA,7522,38.238988889,-85.638830556
FAA,7521,37.117925,-84.110336111
FAA,7520,37.318027778,-84.932111111
FAA,7519,38.029708333,-84.508894444
FAA,7518,38.030413889,-84.508019444
FAA,7517,38.033166667,-84.525580556
FAA,7516,37.964008333,-84.371847222
FAA,7515,37.963775,-84.371988889
FAA,7514,38.081583333,-84.31825
FAA,7513,37.924833333,-84.395222222
FAA,7512,38.0176,-84.512013889
FAA,7511,37.472169444,-86.288191667
FAA,7510,37.569055556,-85.262388889
FAA,7509,37.621722222,-84.58425
FAA,7508,38.394183333,-85.376869444
FAA,7507,37.159972222,-82.663777778
FAA,7506,37.0044,-85.0763
FAA,7505,37.564972222,-83.37
FAA,7504,37.852777778,-82.546111111
FAA,7503,37.16725,-83.400416667
FAA,7502,37.161555556,-85.92325
FAA,7501,36.860808333,-87.497680556
FAA,7500,39.038955556,-84.462588889
FAA,7499,37.855563889,-87.583783333
FAA,7498,37.278444444,-83.229097222
FAA,7497,37.755766667,-84.849955556
FAA,7496,36.808888889,-83.315
FAA,7495,37.766027778,-86.439702778
FAA,7494,37.761908333,-86.452683333
FAA,7493,37.243266667,-85.493019444
FAA,7492,37.011805556,-85.904805556
FAA,7491,36.518716667,-88.897086111
FAA,7490,36.700044444,-86.577725
FAA,7489,38.159763889,-84.90775
FAA,7488,38.194444444,-84.911111111
FAA,7487,39.077838056,-84.464663611
FAA,7486,38.42235,-83.752575
FAA,7485,38.981111111,-84.544722222
FAA,7484,37.709830556,-85.876261111
FAA,7483,39.013552778,-84.560183333
FAA,7482,37.643291667,-84.776083333
FAA,7481,38.3825,-84.278055556
FAA,7480,36.966,-83.022166667
FAA,7479,39.02785,-84.524363889
FAA,7478,36.923333333,-84.120444444
FAA,7477,37.097194444,-85.29535
FAA,7476,38.853083333,-83.917416667
FAA,7475,38.680505556,-85.168030556
FAA,7474,38.316125,-84.060091667
FAA,7473,37.367666667,-85.336555556
FAA,7472,36.866361111,-87.821138889
FAA,7471,36.795516667,-85.373072222
FAA,7470,36.994463889,-86.428616667
FAA,7469,36.963791667,-86.437538889
FAA,7468,36.995569444,-86.426805556
FAA,7467,37.578472222,-84.286138889
FAA,7466,36.86765,-88.370641667
FAA,7465,38.657066667,-85.317441667
FAA,7464,37.861086111,-85.523141667
FAA,7463,36.851666667,-83.869166667
FAA,7462,38.470833333,-82.635
FAA,7461,37.258611111,-82.461388889
FAA,7460,36.697911111,-85.145733333
FAA,7459,36.828125,-85.122977778
FAA,7458,37.246352778,-96.982505556
FAA,7457,37.695316667,-97.297375
FAA,7456,37.698372222,-97.331955556
FAA,7455,37.671681111,-97.291155278
FAA,7454,37.695846944,-97.372545
FAA,7453,37.747541667,-97.221036111
FAA,7452,37.710290833,-97.388378611
FAA,7451,37.278355278,-97.393656667
FAA,7450,39.052786111,-95.695180556
FAA,7449,39.056497222,-95.695616667
FAA,7448,39.027411111,-95.724125
FAA,7447,38.832783333,-97.610380556
FAA,7446,37.379827778,-94.685519444
FAA,7445,38.936913889,-94.725938889
FAA,7444,38.910897222,-94.650366667
FAA,7443,38.996452778,-94.692294444
FAA,7442,39.2018,-96.600836111
FAA,7441,38.572594444,-97.684213889
FAA,7440,39.281319444,-94.896263889
FAA,7439,38.98,-95.248888889
FAA,7438,39.251177778,-94.897955556
FAA,7437,39.056305556,-94.609222222
FAA,7436,39.126947778,-94.787739167
FAA,7435,39.864720556,-95.264142778
FAA,7434,38.87995,-99.297430556
FAA,7433,37.515508333,-94.857913889
FAA,7432,37.805511111,-94.711363889
FAA,7431,37.041744722,-95.639144444
FAA,7430,37.620049722,-95.458591667
FAA,7429,37.675027778,-95.473944444
FAA,7428,37.006575,-95.931441667
FAA,7427,39.817783333,-97.637263611
FAA,7426,37.155705556,-98.017608333
FAA,7425,39.957538889,-86.248047222
FAA,7424,40.751388889,-86.981111111
FAA,7423,41.257777778,-85.829444444
FAA,7422,41.247358333,-85.829119444
FAA,7421,40.806154167,-85.815818611
FAA,7420,38.673302778,-87.534547222
FAA,7419,41.553660833,-87.047946944
FAA,7418,39.613925,-87.461964444
FAA,7417,39.486108333,-87.407433333
FAA,7416,39.782820833,-86.233322222
FAA,7415,41.683986111,-86.253436111
FAA,7414,39.583380278,-85.799979444
FAA,7413,38.613472222,-86.106672222
FAA,7412,39.622546667,-85.443303611
FAA,7411,41.741710833,-86.583631667
FAA,7410,39.864302222,-84.882886667
FAA,7409,40.934997222,-87.138158333
FAA,7408,41.547002778,-87.184425
FAA,7407,41.636981389,-87.152256944
FAA,7406,39.711156389,-86.385549167
FAA,7405,38.495882222,-87.282513333
FAA,7404,38.568333333,-86.476111111
FAA,7403,38.443055556,-86.057777778
FAA,7402,40.892547222,-85.204970833
FAA,7401,39.010609167,-85.6408025
FAA,7400,39.943101667,-85.364691667
FAA,7399,38.300277778,-85.835833333
FAA,7398,41.538333333,-87.514444444
FAA,7397,41.549580556,-87.506713889
FAA,7396,40.198083333,-85.416975
FAA,7395,39.589491111,-86.390549167
FAA,7394,39.6036575,-86.441661944
FAA,7393,41.706638889,-86.17585
FAA,7392,41.7058725,-86.901140833
FAA,7391,41.463369722,-87.323646667
FAA,7390,41.452258611,-87.318924167
FAA,7389,41.171666667,-86.042777778
FAA,7388,39.425052778,-86.404613889
FAA,7387,38.225881944,-87.269729722
FAA,7386,40.763611944,-86.361146944
FAA,7385,39.040133333,-87.12965
FAA,7384,39.11105,-84.884172222
FAA,7383,41.645075,-85.426405556
FAA,7382,40.488055556,-86.851944444
FAA,7381,40.400522222,-86.807886111
FAA,7380,40.394166667,-86.834722222
FAA,7379,40.338888889,-86.940833333
FAA,7378,41.610505556,-86.725652778
FAA,7377,40.484444444,-86.157777778
FAA,7376,40.447255,-86.125665972
FAA,7375,41.286969444,-86.622455556
FAA,7374,41.447775,-85.295669444
FAA,7373,38.393888889,-86.940833333
FAA,7372,39.907955556,-86.193458333
FAA,7371,39.668100833,-86.094985
FAA,7370,39.741155,-86.20971
FAA,7369,39.789383333,-86.162475
FAA,7368,39.788805556,-86.161755556
FAA,7367,39.788775,-86.161761111
FAA,7366,39.777394444,-86.180630556
FAA,7365,39.783652778,-87.1836
FAA,7364,39.765876389,-86.148875
FAA,7363,39.647394444,-86.080041667
FAA,7362,39.865039444,-85.997760556
FAA,7361,39.778055556,-86.184166667
FAA,7360,39.782030556,-86.158722222
FAA,7359,39.733377222,-86.20471
FAA,7358,39.77921,-86.2458225
FAA,7357,39.858928611,-85.998315833
FAA,7356,40.905694444,-85.490055556
FAA,7355,41.511388889,-87.260555556
FAA,7354,40.467036111,-85.373075
FAA,7353,41.614205556,-87.524094444
FAA,7352,41.594166667,-87.491388889
FAA,7351,39.954166667,-85.243333333
FAA,7350,39.344175,-85.477555556
FAA,7349,39.795622222,-85.767263889
FAA,7348,41.591147222,-87.336148889
FAA,7347,41.598825,-87.358611111
FAA,7346,39.480919444,-86.078288889
FAA,7345,40.268611111,-86.509722222
FAA,7344,41.039580556,-85.248225
FAA,7343,41.078738889,-85.149183333
FAA,7342,41.187034167,-85.100945417
FAA,7341,41.096436111,-85.110247222
FAA,7340,41.064444444,-85.16
FAA,7339,41.174444444,-85.107777778
FAA,7338,41.107416667,-85.218111111
FAA,7337,39.8833725,-86.01665
FAA,7336,37.964391667,-87.502686111
FAA,7335,37.984127778,-87.571958333
FAA,7334,41.640326389,-86.029445833
FAA,7333,41.679396389,-85.993835972
FAA,7332,41.493333333,-87.523611111
FAA,7331,40.815577778,-84.913708333
FAA,7330,39.745555556,-86.644444444
FAA,7329,39.76375,-86.501175
FAA,7328,41.393525,-87.365447222
FAA,7327,40.065825,-86.90455
FAA,7326,40.152815833,-87.308066667
FAA,7325,39.216127778,-85.895475
FAA,7324,39.652633333,-87.397852778
FAA,7323,41.735,-84.822777778
FAA,7322,41.733333333,-84.858888889
FAA,7321,38.283033333,-85.754877778
FAA,7320,39.821563889,-86.427730556
FAA,7319,41.456863889,-86.158377778
FAA,7318,39.527777778,-87.111666667
FAA,7317,40.733935556,-85.196081389
FAA,7316,39.160555556,-86.541388889
FAA,7315,38.858155556,-86.512655556
FAA,7314,40.506423889,-86.862787778
FAA,7313,39.780994444,-86.339622222
FAA,7312,41.369694444,-85.035186111
FAA,7311,41.633941667,-84.993927778
FAA,7310,40.133152778,-85.694422222
FAA,7309,40.966158333,-85.290806111
FAA,7308,41.659441667,-88.469561111
FAA,7307,41.074302778,-89.760352778
FAA,7306,42.276166667,-88.402666667
FAA,7305,37.5075,-89.438888889
FAA,7304,42.298611111,-89.2425
FAA,7303,41.872525,-88.157919444
FAA,7302,41.74892,-87.935058889
FAA,7301,41.708365278,-89.202869722
FAA,7300,37.899444444,-88.953888889
FAA,7299,42.3777,-87.833402778
FAA,7298,42.359119444,-87.865677778
FAA,7297,40.765822222,-87.731425
FAA,7296,38.339277778,-90.163861111
FAA,7295,41.810277778,-88.168333333
FAA,7294,39.897222222,-88.142777778
FAA,7293,38.970336111,-89.099288889
FAA,7292,40.111143333,-88.184490556
FAA,7291,40.117491667,-88.215055556
FAA,7290,42.203333333,-88.4975
FAA,7289,37.267166667,-89.032166667
FAA,7288,37.271388889,-89.164722222
FAA,7287,41.1055925,-89.838993611
FAA,7286,39.554497222,-89.294825
FAA,7285,37.238888889,-89.265833333
FAA,7284,38.728333333,-87.908055556
FAA,7283,41.113372222,-88.835222222
FAA,7282,42.105555556,-89.183333333
FAA,7281,41.802413889,-89.697116667
FAA,7280,39.015255556,-89.788741667
FAA,7279,39.806755556,-89.644425
FAA,7278,39.811547222,-89.654994444
FAA,7277,39.777888889,-89.604333333
FAA,7276,41.329755556,-89.191219444
FAA,7275,41.495208333,-90.418138889
FAA,7274,39.888297222,-87.816538889
FAA,7273,38.57425,-89.906811111
FAA,7272,39.406133333,-88.808844444
FAA,7271,40.09781,-88.420613056
FAA,7270,41.291944444,-88.589166667
FAA,7269,40.719166667,-89.157777778
FAA,7268,41.657994444,-88.621297222
FAA,7267,38.6425,-88.948888889
FAA,7266,41.986416944,-88.101182778
FAA,7265,42.058638333,-88.017571111
FAA,7264,42.265863889,-89.073558333
FAA,7263,42.270694444,-89.007238889
FAA,7262,42.299169444,-89.099827778
FAA,7261,42.315222222,-88.960166667
FAA,7260,42.299463611,-89.069272778
FAA,7259,41.4819,-90.571161111
FAA,7258,41.928222222,-89.063666667
FAA,7257,39.015572222,-87.750613889
FAA,7256,38.209658333,-89.996861111
FAA,7255,39.936025,-91.398633333
FAA,7254,41.366816667,-89.456158333
FAA,7253,41.385833333,-89.471388889
FAA,7252,40.870991667,-88.680727778
FAA,7251,39.607077778,-90.814175
FAA,7250,38.083936111,-89.327830556
FAA,7249,38.084722222,-89.348277778
FAA,7248,41.328983333,-89.12385
FAA,7247,41.37,-87.750555556
FAA,7246,40.753463889,-89.598791667
FAA,7245,40.699713889,-89.594108333
FAA,7244,40.702761111,-89.592133333
FAA,7243,42.307222222,-89.3625
FAA,7242,42.346128611,-89.286500278
FAA,7241,42.038205556,-87.847819444
FAA,7240,39.603368056,-87.712248889
FAA,7239,39.607108333,-87.675966667
FAA,7238,39.378886111,-89.084441667
FAA,7237,41.669166667,-87.812555556
FAA,7236,41.357255278,-88.825076389
FAA,7235,41.934166667,-89.365
FAA,7234,41.523611111,-87.709722222
FAA,7233,38.735863889,-88.077033333
FAA,7232,38.583277778,-89.934194444
FAA,7231,41.848055556,-87.944444444
FAA,7230,41.849722222,-87.927222222
FAA,7229,40.496727778,-88.990658333
FAA,7228,39.301305556,-89.293777778
FAA,7227,38.9894875,-88.176428056
FAA,7226,41.545555556,-87.981944444
FAA,7225,38.338888889,-89.392222222
FAA,7224,41.760536111,-88.153552778
FAA,7223,37.773519444,-89.325472222
FAA,7222,38.297222222,-88.937777778
FAA,7221,38.312216667,-88.935733333
FAA,7220,38.421311111,-87.769908333
FAA,7219,41.809444444,-89.9575
FAA,7218,41.370130556,-88.427305556
FAA,7217,40.06,-88.56
FAA,7216,41.716973611,-88.359238056
FAA,7215,40.921608333,-90.659013889
FAA,7214,41.385133333,-87.720283333
FAA,7213,41.467752778,-90.532141667
FAA,7212,41.53925,-88.324861111
FAA,7211,41.386944444,-88.265833333
FAA,7210,40.860833333,-88.987222222
FAA,7209,40.1314,-89.593194444
FAA,7208,41.5525,-89.086388889
FAA,7207,41.908611111,-87.873611111
FAA,7206,41.911388889,-87.843888889
FAA,7205,38.170666667,-88.600694444
FAA,7204,38.0863,-88.539961111
FAA,7203,42.316830556,-88.280338889
FAA,7202,39.489263889,-88.273858333
FAA,7201,39.492777778,-88.412222222
FAA,7200,38.735991667,-89.947205556
FAA,7199,38.276208333,-89.671875
FAA,7198,37.723105556,-88.954897222
FAA,7197,37.742777778,-88.9925
FAA,7196,40.1868,-88.503983333
FAA,7195,40.407341667,-89.737208333
FAA,7194,40.444194444,-90.663861111
FAA,7193,39.677551389,-89.805102778
FAA,7192,39.181355556,-89.640258333
FAA,7191,39.160555556,-89.665833333
FAA,7190,42.413041667,-88.056702778
FAA,7189,40.153055556,-89.390833333
FAA,7188,42.274638889,-87.957277778
FAA,7187,41.672253056,-88.004226111
FAA,7186,38.7281025,-87.694748611
FAA,7185,42.25415,-87.863525
FAA,7184,41.796994444,-87.887283333
FAA,7183,41.221666667,-89.947777778
FAA,7182,41.124941667,-87.881144444
FAA,7181,41.120708333,-87.873063889
FAA,7180,41.529119444,-88.13705
FAA,7179,41.479722222,-88.058333333
FAA,7178,39.110266667,-90.343888889
FAA,7177,39.747727778,-90.260358333
FAA,7176,38.129769444,-88.904788889
FAA,7175,42.177436111,-88.398944444
FAA,7174,40.4175,-89.416111111
FAA,7173,40.457897222,-87.658111111
FAA,7172,42.054308333,-88.139541667
FAA,7171,41.805344444,-87.921636111
FAA,7170,39.151666667,-89.481388889
FAA,7169,42.198888889,-87.826733889
FAA,7168,38.753858333,-89.667905556
FAA,7167,38.760277778,-89.674166667
FAA,7166,40.311111111,-88.951111111
FAA,7165,37.801252778,-89.026027778
FAA,7164,41.567694444,-87.697152778
FAA,7163,40.305833333,-90.054444444
FAA,7162,41.605722222,-87.659958333
FAA,7161,41.612222222,-87.67
FAA,7160,42.426558333,-88.6059
FAA,7159,37.732111111,-88.523
FAA,7158,39.159641667,-90.625494444
FAA,7157,42.358333333,-87.8875
FAA,7156,38.903327778,-89.4067
FAA,7155,42.337675,-88.009025
FAA,7154,37.397551944,-88.774225278
FAA,7153,38.699966667,-90.143319444
FAA,7152,37.632827778,-89.506207778
FAA,7151,38.973381667,-90.461227222
FAA,7150,40.642369444,-89.272738889
FAA,7149,42.093525,-87.852788889
FAA,7148,41.914413889,-88.055625
FAA,7147,40.479652778,-88.36945
FAA,7146,41.887266667,-88.344727778
FAA,7145,41.461125,-90.156972222
FAA,7144,41.45559,-90.168174444
FAA,7143,40.986666667,-90.361388889
FAA,7142,40.955683333,-90.365786111
FAA,7141,42.449722222,-90.456944444
FAA,7140,37.838381111,-88.582831389
FAA,7139,42.294758333,-89.637925
FAA,7138,42.389743056,-88.181473889
FAA,7137,42.403353889,-88.187585556
FAA,7136,38.680338889,-88.472380556
FAA,7135,38.380455556,-88.375236111
FAA,7134,42.061696389,-87.673947222
